Serial no;Year;City;Sport;Discipline;Athlete;Country;Gender;Event;Medal
5430;2014;Sochi;Luge;Luge;DENISYEV, Alexander;RUS;Men;Mixed Relay;Silver
5431;2014;Sochi;Luge;Luge;LOCH, Felix;GER;Men;Singles;Gold
5432;2014;Sochi;Luge;Luge;ZOEGGELER, Armin;ITA;Men;Singles;Bronze
5433;2014;Sochi;Luge;Luge;DEMTSCHENKO, Albert;RUS;Men;Singles;Silver
5434;2014;Sochi;Luge;Luge;GEISENBERGER, Natalie;GER;Women;Mixed Relay;Gold
5435;2014;Sochi;Luge;Luge;TIRUMA, Eliza;LAT;Women;Mixed Relay;Bronze
5436;2014;Sochi;Luge;Luge;IVANOVA, Tatiana;RUS;Women;Mixed Relay;Silver
5437;2014;Sochi;Luge;Luge;GEISENBERGER, Natalie;GER;Women;Singles;Gold
5438;2014;Sochi;Luge;Luge;HUEFNER, Tatjana;GER;Women;Singles;Silver
5439;2014;Sochi;Luge;Luge;HAMLIN, Erin;USA;Women;Singles;Bronze
5440;2014;Sochi;Skating;Figure skating;MOIR, Scott;CAN;Men;Ice Dancing;Silver
5441;2014;Sochi;Skating;Figure skating;KATSALAPOV, Nikita;RUS;Men;Ice Dancing;Bronze
5442;2014;Sochi;Skating;Figure skating;WHITE, Charlie;USA;Men;Ice Dancing;Gold
5443;2014;Sochi;Skating;Figure skating;CHAN, Patrick;CAN;Men;Individual;Silver
5444;2014;Sochi;Skating;Figure skating;HANYU, Yuzuru;JPN;Men;Individual;Gold
5445;2014;Sochi;Skating;Figure skating;TEN, Denis;KAZ;Men;Individual;Bronze
5446;2014;Sochi;Skating;Figure skating;SZOLKOWY, Robin;GER;Men;Pairs;Bronze
5447;2014;Sochi;Skating;Figure skating;KLIMOV, Fedor;RUS;Men;Pairs;Silver
5448;2014;Sochi;Skating;Figure skating;TRANKOV, Maxim;RUS;Men;Pairs;Gold
5449;2014;Sochi;Skating;Figure skating;CHAN, Patrick;CAN;Men;Team;Silver
5450;2014;Sochi;Skating;Figure skating;MOIR, Scott;CAN;Men;Team;Silver
5451;2014;Sochi;Skating;Figure skating;MOSCOVITCH, Dylan;CAN;Men;Team;Silver
5452;2014;Sochi;Skating;Figure skating;RADFORD, Eric;CAN;Men;Team;Silver
5453;2014;Sochi;Skating;Figure skating;REYNOLDS, Kevin;CAN;Men;Team;Silver
5454;2014;Sochi;Skating;Figure skating;KATSALAPOV, Nikita;RUS;Men;Team;Gold
5455;2014;Sochi;Skating;Figure skating;KLIMOV, Fedor;RUS;Men;Team;Gold
5456;2014;Sochi;Skating;Figure skating;PLYUSHCHENKO, Evgeny;RUS;Men;Team;Gold
5457;2014;Sochi;Skating;Figure skating;SOLOVIEV, Dmitri;RUS;Men;Team;Gold
5458;2014;Sochi;Skating;Figure skating;TRANKOV, Maxim;RUS;Men;Team;Gold
5459;2014;Sochi;Skating;Figure skating;ABBOTT, Jeremy;USA;Men;Team;Bronze
5460;2014;Sochi;Skating;Figure skating;BROWN, Jason;USA;Men;Team;Bronze
5461;2014;Sochi;Skating;Figure skating;SHNAPIR, Simon;USA;Men;Team;Bronze
5462;2014;Sochi;Skating;Figure skating;WHITE, Charlie;USA;Men;Team;Bronze
5463;2014;Sochi;Skating;Figure skating;VIRTUE, Tessa;CAN;Women;Ice Dancing;Silver
5464;2014;Sochi;Skating;Figure skating;ILINYKH, Elena;RUS;Women;Ice Dancing;Bronze
5465;2014;Sochi;Skating;Figure skating;DAVIS, Meryl;USA;Women;Ice Dancing;Gold
5466;2014;Sochi;Skating;Figure skating;KOSTNER, Carolina;ITA;Women;Individual;Bronze
5467;2014;Sochi;Skating;Figure skating;KIM, Yuna;KOR;Women;Individual;Silver
5468;2014;Sochi;Skating;Figure skating;SOTNIKOVA, Adelina;RUS;Women;Individual;Gold
5469;2014;Sochi;Skating;Figure skating;SAVCHENKO, Aliona;GER;Women;Pairs;Bronze
5470;2014;Sochi;Skating;Figure skating;STOLBOVA, Ksenia;RUS;Women;Pairs;Silver
5471;2014;Sochi;Skating;Figure skating;VOLOSOZHAR, Tatiana;RUS;Women;Pairs;Gold
5472;2014;Sochi;Skating;Figure skating;DUHAMEL, Meagan;CAN;Women;Team;Silver
5473;2014;Sochi;Skating;Figure skating;MOORE-TOWERS, Kirsten;CAN;Women;Team;Silver
5474;2014;Sochi;Skating;Figure skating;OSMOND, Kaetlyn;CAN;Women;Team;Silver
5475;2014;Sochi;Skating;Figure skating;VIRTUE, Tessa;CAN;Women;Team;Silver
5476;2014;Sochi;Skating;Figure skating;BOBROVA, Ekaterina;RUS;Women;Team;Gold
5477;2014;Sochi;Skating;Figure skating;ILINYKH, Elena;RUS;Women;Team;Gold
5478;2014;Sochi;Skating;Figure skating;LIPNITSKAYA, Yulia;RUS;Women;Team;Gold
5479;2014;Sochi;Skating;Figure skating;STOLBOVA, Ksenia;RUS;Women;Team;Gold
5480;2014;Sochi;Skating;Figure skating;VOLOSOZHAR, Tatiana;RUS;Women;Team;Gold
5481;2014;Sochi;Skating;Figure skating;CASTELLI, Marissa;USA;Women;Team;Bronze
5482;2014;Sochi;Skating;Figure skating;DAVIS, Meryl;USA;Women;Team;Bronze
5483;2014;Sochi;Skating;Figure skating;GOLD, Gracie;USA;Women;Team;Bronze
5484;2014;Sochi;Skating;Figure skating;WAGNER, Ashley;USA;Women;Team;Bronze
5485;2014;Sochi;Skating;Short Track Speed Skating;KNEGT, Sjinkie;NED;Men;1000M;Bronze
5486;2014;Sochi;Skating;Short Track Speed Skating;AN, Victor;RUS;Men;1000M;Gold
5487;2014;Sochi;Skating;Short Track Speed Skating;GRIGOREV, Vladimir;RUS;Men;1000M;Silver
5488;2014;Sochi;Skating;Short Track Speed Skating;HAMELIN, Charles;CAN;Men;1500M;Gold
5489;2014;Sochi;Skating;Short Track Speed Skating;HAN, Tianyu;CHN;Men;1500M;Silver
5490;2014;Sochi;Skating;Short Track Speed Skating;AN, Victor;RUS;Men;1500M;Bronze
5491;2014;Sochi;Skating;Short Track Speed Skating;CHEN, Dequan;CHN;Men;5000M Relay;Bronze
5492;2014;Sochi;Skating;Short Track Speed Skating;HAN, Tianyu;CHN;Men;5000M Relay;Bronze
5493;2014;Sochi;Skating;Short Track Speed Skating;LIANG, Wenhao;CHN;Men;5000M Relay;Bronze
5494;2014;Sochi;Skating;Short Track Speed Skating;SHI, Jingnan;CHN;Men;5000M Relay;Bronze
5495;2014;Sochi;Skating;Short Track Speed Skating;WU, Dajing;CHN;Men;5000M Relay;Bronze
5496;2014;Sochi;Skating;Short Track Speed Skating;AN, Victor;RUS;Men;5000M Relay;Gold
5497;2014;Sochi;Skating;Short Track Speed Skating;ELISTRATOV, Semion;RUS;Men;5000M Relay;Gold
5498;2014;Sochi;Skating;Short Track Speed Skating;GRIGOREV, Vladimir;RUS;Men;5000M Relay;Gold
5499;2014;Sochi;Skating;Short Track Speed Skating;ZAKHAROV, Ruslan;RUS;Men;5000M Relay;Gold
5500;2014;Sochi;Skating;Short Track Speed Skating;ALVAREZ, Eduardo;USA;Men;5000M Relay;Silver
5501;2014;Sochi;Skating;Short Track Speed Skating;CELSKI, J.R.;USA;Men;5000M Relay;Silver
5502;2014;Sochi;Skating;Short Track Speed Skating;CREVELING, Chris;USA;Men;5000M Relay;Silver
5503;2014;Sochi;Skating;Short Track Speed Skating;MALONE, Jordan;USA;Men;5000M Relay;Silver
5504;2014;Sochi;Skating;Short Track Speed Skating;COURNOYER, Charle;CAN;Men;500M;Bronze
5505;2014;Sochi;Skating;Short Track Speed Skating;WU, Dajing;CHN;Men;500M;Silver
5506;2014;Sochi;Skating;Short Track Speed Skating;AN, Victor;RUS;Men;500M;Gold
5507;2014;Sochi;Skating;Short Track Speed Skating;FAN, Kexin;CHN;Women;1000M;Silver
5508;2014;Sochi;Skating;Short Track Speed Skating;PARK, Seung-Hi;KOR;Women;1000M;Gold
5509;2014;Sochi;Skating;Short Track Speed Skating;SHIM, Suk Hee;KOR;Women;1000M;Bronze
5510;2014;Sochi;Skating;Short Track Speed Skating;ZHOU, Yang;CHN;Women;1500M;Gold
5511;2014;Sochi;Skating;Short Track Speed Skating;FONTANA, Arianna;ITA;Women;1500M;Bronze
5512;2014;Sochi;Skating;Short Track Speed Skating;SHIM, Suk Hee;KOR;Women;1500M;Silver
5513;2014;Sochi;Skating;Short Track Speed Skating;DROLET, Marie-Eve;CAN;Women;3000M Relay;Silver
5514;2014;Sochi;Skating;Short Track Speed Skating;HEWITT, Jessica;CAN;Women;3000M Relay;Silver
5515;2014;Sochi;Skating;Short Track Speed Skating;MALTAIS, Valerie;CAN;Women;3000M Relay;Silver
5516;2014;Sochi;Skating;Short Track Speed Skating;ST-GELAIS, Marianne;CAN;Women;3000M Relay;Silver
5517;2014;Sochi;Skating;Short Track Speed Skating;FONTANA, Arianna;ITA;Women;3000M Relay;Bronze
5518;2014;Sochi;Skating;Short Track Speed Skating;PERETTI, Lucia;ITA;Women;3000M Relay;Bronze
5519;2014;Sochi;Skating;Short Track Speed Skating;VALCEPINA, Martina;ITA;Women;3000M Relay;Bronze
5520;2014;Sochi;Skating;Short Track Speed Skating;VIVIANI, Elena;ITA;Women;3000M Relay;Bronze
5521;2014;Sochi;Skating;Short Track Speed Skating;CHO, Ha-Ri;KOR;Women;3000M Relay;Gold
5522;2014;Sochi;Skating;Short Track Speed Skating;KIM, Alang;KOR;Women;3000M Relay;Gold
5523;2014;Sochi;Skating;Short Track Speed Skating;KONG, Sangjeong;KOR;Women;3000M Relay;Gold
5524;2014;Sochi;Skating;Short Track Speed Skating;PARK, Seung-Hi;KOR;Women;3000M Relay;Gold
5525;2014;Sochi;Skating;Short Track Speed Skating;SHIM, Suk Hee;KOR;Women;3000M Relay;Gold
5526;2014;Sochi;Skating;Short Track Speed Skating;LI, Jianrou;CHN;Women;500M;Gold
5527;2014;Sochi;Skating;Short Track Speed Skating;FONTANA, Arianna;ITA;Women;500M;Silver
5528;2014;Sochi;Skating;Short Track Speed Skating;PARK, Seung-Hi;KOR;Women;500M;Bronze
5529;2014;Sochi;Skating;Speed skating;BERGSMA, Jorrit;NED;Men;10000M;Gold
5530;2014;Sochi;Skating;Speed skating;DE JONG, Bob;NED;Men;10000M;Bronze
5531;2014;Sochi;Skating;Speed skating;KRAMER, Sven;NED;Men;10000M;Silver
5532;2014;Sochi;Skating;Speed skating;MORRISON, Denny;CAN;Men;1000M;Silver
5533;2014;Sochi;Skating;Speed skating;GROOTHUIS, Stefan;NED;Men;1000M;Gold
5534;2014;Sochi;Skating;Speed skating;MULDER, Michel;NED;Men;1000M;Bronze
5535;2014;Sochi;Skating;Speed skating;MORRISON, Denny;CAN;Men;1500M;Bronze
5536;2014;Sochi;Skating;Speed skating;VERWEIJ, Koen;NED;Men;1500M;Silver
5537;2014;Sochi;Skating;Speed skating;BRODKA, Zbigniew;POL;Men;1500M;Gold
5538;2014;Sochi;Skating;Speed skating;BERGSMA, Jorrit;NED;Men;5000M;Bronze
5539;2014;Sochi;Skating;Speed skating;BLOKHUIJSEN, Jan;NED;Men;5000M;Silver
5540;2014;Sochi;Skating;Speed skating;KRAMER, Sven;NED;Men;5000M;Gold
5541;2014;Sochi;Skating;Speed skating;MULDER, Michel;NED;Men;500M;Gold
5542;2014;Sochi;Skating;Speed skating;MULDER, Ronald;NED;Men;500M;Bronze
5543;2014;Sochi;Skating;Speed skating;SMEEKENS, Jan;NED;Men;500M;Silver
5544;2014;Sochi;Skating;Speed skating;JOO, Hyong Jun;KOR;Men;Team Pursuit;Silver
5545;2014;Sochi;Skating;Speed skating;KIM, Cheol Min;KOR;Men;Team Pursuit;Silver
5546;2014;Sochi;Skating;Speed skating;LEE, Seung Hoon;KOR;Men;Team Pursuit;Silver
5547;2014;Sochi;Skating;Speed skating;BLOKHUIJSEN, Jan;NED;Men;Team Pursuit;Gold
5548;2014;Sochi;Skating;Speed skating;KRAMER, Sven;NED;Men;Team Pursuit;Gold
5549;2014;Sochi;Skating;Speed skating;VERWEIJ, Koen;NED;Men;Team Pursuit;Gold
5550;2014;Sochi;Skating;Speed skating;BRODKA, Zbigniew;POL;Men;Team Pursuit;Bronze
5551;2014;Sochi;Skating;Speed skating;NIEDZWIEDZKI, Konrad;POL;Men;Team Pursuit;Bronze
5552;2014;Sochi;Skating;Speed skating;SZYMANSKI, Jan;POL;Men;Team Pursuit;Bronze
5553;2014;Sochi;Skating;Speed skating;ZHANG, Hong;CHN;Women;1000M;Gold
5554;2014;Sochi;Skating;Speed skating;BOER, Margot;NED;Women;1000M;Bronze
5555;2014;Sochi;Skating;Speed skating;WÜST, Ireen;NED;Women;1000M;Silver
5556;2014;Sochi;Skating;Speed skating;TER MORS, Jorien;NED;Women;1500M;Gold
5557;2014;Sochi;Skating;Speed skating;van BEEK, Lotte;NED;Women;1500M;Bronze
5558;2014;Sochi;Skating;Speed skating;WÜST, Ireen;NED;Women;1500M;Silver
5559;2014;Sochi;Skating;Speed skating;SABLIKOVA, Martina;CZE;Women;3000M;Silver
5560;2014;Sochi;Skating;Speed skating;WÜST, Ireen;NED;Women;3000M;Gold
5561;2014;Sochi;Skating;Speed skating;GRAF, Olga;RUS;Women;3000M;Bronze
5562;2014;Sochi;Skating;Speed skating;SABLIKOVA, Martina;CZE;Women;5000M;Gold
5563;2014;Sochi;Skating;Speed skating;KLEIBEUKER, Carien;NED;Women;5000M;Bronze
5564;2014;Sochi;Skating;Speed skating;WÜST, Ireen;NED;Women;5000M;Silver
5565;2014;Sochi;Skating;Speed skating;LEE, Sang Hwa;KOR;Women;500M;Gold
5566;2014;Sochi;Skating;Speed skating;BOER, Margot;NED;Women;500M;Bronze
5567;2014;Sochi;Skating;Speed skating;FATKULINA, Olga;RUS;Women;500M;Silver
5568;2014;Sochi;Skating;Speed skating;LEENSTRA, Marrit;NED;Women;Team Pursuit;Gold
5569;2014;Sochi;Skating;Speed skating;TER MORS, Jorien;NED;Women;Team Pursuit;Gold
5570;2014;Sochi;Skating;Speed skating;van BEEK, Lotte;NED;Women;Team Pursuit;Gold
5571;2014;Sochi;Skating;Speed skating;WÜST, Ireen;NED;Women;Team Pursuit;Gold
5572;2014;Sochi;Skating;Speed skating;BACHLEDA-CURUS, Katarzyna;POL;Women;Team Pursuit;Silver
5573;2014;Sochi;Skating;Speed skating;CZERWONKA, Natalia;POL;Women;Team Pursuit;Silver
5574;2014;Sochi;Skating;Speed skating;WOZNIAK, Katarzyna;POL;Women;Team Pursuit;Silver
5575;2014;Sochi;Skating;Speed skating;ZLOTKOWSKA, Luiza;POL;Women;Team Pursuit;Silver
5576;2014;Sochi;Skating;Speed skating;GRAF, Olga;RUS;Women;Team Pursuit;Bronze
5577;2014;Sochi;Skating;Speed skating;LOBYSHEVA, Yekaterina;RUS;Women;Team Pursuit;Bronze
5578;2014;Sochi;Skating;Speed skating;SHIKHOVA, Yekaterina;RUS;Women;Team Pursuit;Bronze
5579;2014;Sochi;Skating;Speed skating;SKOKOVA, Yuliya;RUS;Women;Team Pursuit;Bronze
5580;2014;Sochi;Skiing;Alpine Skiing;MAYER, Matthias;AUT;Men;Downhill;Gold
5581;2014;Sochi;Skiing;Alpine Skiing;INNERHOFER, Christof;ITA;Men;Downhill;Silver
5582;2014;Sochi;Skiing;Alpine Skiing;JANSRUD, Kjetil;NOR;Men;Downhill;Bronze
5583;2014;Sochi;Skiing;Alpine Skiing;MISSILLIER, Steve;FRA;Men;Giant Slalom;Silver
5584;2014;Sochi;Skiing;Alpine Skiing;PINTURAULT, Alexis;FRA;Men;Giant Slalom;Bronze
5585;2014;Sochi;Skiing;Alpine Skiing;LIGETY, Ted;USA;Men;Giant Slalom;Gold
5586;2014;Sochi;Skiing;Alpine Skiing;HIRSCHER, Marcel;AUT;Men;Slalom;Silver
5587;2014;Sochi;Skiing;Alpine Skiing;MATT, Mario;AUT;Men;Slalom;Gold
5588;2014;Sochi;Skiing;Alpine Skiing;KRISTOFFERSEN, Henrik;NOR;Men;Slalom;Bronze
5589;2014;Sochi;Skiing;Alpine Skiing;KOSTELIC, Ivica;CRO;Men;Super Combined;Silver
5590;2014;Sochi;Skiing;Alpine Skiing;INNERHOFER, Christof;ITA;Men;Super Combined;Bronze
5591;2014;Sochi;Skiing;Alpine Skiing;VILETTA, Sandro;SUI;Men;Super Combined;Gold
5592;2014;Sochi;Skiing;Alpine Skiing;HUDEC, Jan;CAN;Men;Super-G;Bronze
5593;2014;Sochi;Skiing;Alpine Skiing;JANSRUD, Kjetil;NOR;Men;Super-G;Gold
5594;2014;Sochi;Skiing;Alpine Skiing;MILLER, Bode;USA;Men;Super-G;Bronze
5595;2014;Sochi;Skiing;Alpine Skiing;WEIBRECHT, Andrew;USA;Men;Super-G;Silver
5596;2014;Sochi;Skiing;Alpine Skiing;MAZE, Tina;SLO;Women;Downhill;Gold
5597;2014;Sochi;Skiing;Alpine Skiing;GISIN, Dominique;SUI;Women;Downhill;Gold
5598;2014;Sochi;Skiing;Alpine Skiing;GUT, Lara;SUI;Women;Downhill;Bronze
5599;2014;Sochi;Skiing;Alpine Skiing;FENNINGER, Anna;AUT;Women;Giant Slalom;Silver
5600;2014;Sochi;Skiing;Alpine Skiing;REBENSBURG, Viktoria;GER;Women;Giant Slalom;Bronze
5601;2014;Sochi;Skiing;Alpine Skiing;MAZE, Tina;SLO;Women;Giant Slalom;Gold
5602;2014;Sochi;Skiing;Alpine Skiing;SCHILD, Marlies;AUT;Women;Slalom;Silver
5603;2014;Sochi;Skiing;Alpine Skiing;ZETTEL, Kathrin;AUT;Women;Slalom;Bronze
5604;2014;Sochi;Skiing;Alpine Skiing;SHIFFRIN, Mikaela;USA;Women;Slalom;Gold
5605;2014;Sochi;Skiing;Alpine Skiing;HOSP, Nicole;AUT;Women;Super Combined;Silver
5606;2014;Sochi;Skiing;Alpine Skiing;HOEFL-RIESCH, Maria;GER;Women;Super Combined;Gold
5607;2014;Sochi;Skiing;Alpine Skiing;MANCUSO, Julia;USA;Women;Super Combined;Bronze
5608;2014;Sochi;Skiing;Alpine Skiing;FENNINGER, Anna;AUT;Women;Super-G;Gold
5609;2014;Sochi;Skiing;Alpine Skiing;HOSP, Nicole;AUT;Women;Super-G;Bronze
5610;2014;Sochi;Skiing;Alpine Skiing;HOEFL-RIESCH, Maria;GER;Women;Super-G;Silver
5611;2014;Sochi;Skiing;Cross Country Skiing;COLOGNA, Dario;SUI;Men;15KM;Gold
5612;2014;Sochi;Skiing;Cross Country Skiing;OLSSON, Johan;SWE;Men;15KM;Silver
5613;2014;Sochi;Skiing;Cross Country Skiing;RICHARDSSON, Daniel;SWE;Men;15KM;Bronze
5614;2014;Sochi;Skiing;Cross Country Skiing;DUVILLARD, Robin;FRA;Men;4X10KM Relay;Bronze
5615;2014;Sochi;Skiing;Cross Country Skiing;GAILLARD, Jean Marc;FRA;Men;4X10KM Relay;Bronze
5616;2014;Sochi;Skiing;Cross Country Skiing;MANIFICAT, Maurice;FRA;Men;4X10KM Relay;Bronze
5617;2014;Sochi;Skiing;Cross Country Skiing;PERRILLAT BOITEUX, Ivan;FRA;Men;4X10KM Relay;Bronze
5618;2014;Sochi;Skiing;Cross Country Skiing;BESSMERTNYKH, Alexander;RUS;Men;4X10KM Relay;Silver
5619;2014;Sochi;Skiing;Cross Country Skiing;JAPAROV, Dmitriy;RUS;Men;4X10KM Relay;Silver
5620;2014;Sochi;Skiing;Cross Country Skiing;LEGKOV, Alexander;RUS;Men;4X10KM Relay;Silver
5621;2014;Sochi;Skiing;Cross Country Skiing;VYLEGZHANIN, Maxim;RUS;Men;4X10KM Relay;Silver
5622;2014;Sochi;Skiing;Cross Country Skiing;HELLNER, Marcus;SWE;Men;4X10KM Relay;Gold
5623;2014;Sochi;Skiing;Cross Country Skiing;NELSON, Lars;SWE;Men;4X10KM Relay;Gold
5624;2014;Sochi;Skiing;Cross Country Skiing;OLSSON, Johan;SWE;Men;4X10KM Relay;Gold
5625;2014;Sochi;Skiing;Cross Country Skiing;RICHARDSSON, Daniel;SWE;Men;4X10KM Relay;Gold
5626;2014;Sochi;Skiing;Cross Country Skiing;CHERNOUSOV, Ilia;RUS;Men;50KM;Bronze
5627;2014;Sochi;Skiing;Cross Country Skiing;LEGKOV, Alexander;RUS;Men;50KM;Gold
5628;2014;Sochi;Skiing;Cross Country Skiing;VYLEGZHANIN, Maxim;RUS;Men;50KM;Silver
5629;2014;Sochi;Skiing;Cross Country Skiing;SUNDBY, Martin Johnsrud;NOR;Men;Combined 15+15K;Bronze
5630;2014;Sochi;Skiing;Cross Country Skiing;COLOGNA, Dario;SUI;Men;Combined 15+15K;Gold
5631;2014;Sochi;Skiing;Cross Country Skiing;HELLNER, Marcus;SWE;Men;Combined 15+15K;Silver
5632;2014;Sochi;Skiing;Cross Country Skiing;HATTESTAD, Ola Vigen;NOR;Men;Sprint 1.5KM;Gold
5633;2014;Sochi;Skiing;Cross Country Skiing;JOENSSON, Emil;SWE;Men;Sprint 1.5KM;Bronze
5634;2014;Sochi;Skiing;Cross Country Skiing;PETERSON, Teodor;SWE;Men;Sprint 1.5KM;Silver
5635;2014;Sochi;Skiing;Cross Country Skiing;JAUHOJAERVI, Sami;FIN;Men;Team Sprint;Gold
5636;2014;Sochi;Skiing;Cross Country Skiing;NISKANEN, Iivo;FIN;Men;Team Sprint;Gold
5637;2014;Sochi;Skiing;Cross Country Skiing;KRIUKOV, Nikita;RUS;Men;Team Sprint;Silver
5638;2014;Sochi;Skiing;Cross Country Skiing;VYLEGZHANIN, Maxim;RUS;Men;Team Sprint;Silver
5639;2014;Sochi;Skiing;Cross Country Skiing;JOENSSON, Emil;SWE;Men;Team Sprint;Bronze
5640;2014;Sochi;Skiing;Cross Country Skiing;PETERSON, Teodor;SWE;Men;Team Sprint;Bronze
5641;2014;Sochi;Skiing;Cross Country Skiing;JOHAUG, Therese;NOR;Women;10KM;Bronze
5642;2014;Sochi;Skiing;Cross Country Skiing;KOWALCZYK, Justyna;POL;Women;10KM;Gold
5643;2014;Sochi;Skiing;Cross Country Skiing;KALLA, Charlotte;SWE;Women;10KM;Silver
5644;2014;Sochi;Skiing;Cross Country Skiing;BJOERGEN, Marit;NOR;Women;30KM;Gold
5645;2014;Sochi;Skiing;Cross Country Skiing;JOHAUG, Therese;NOR;Women;30KM;Silver
5646;2014;Sochi;Skiing;Cross Country Skiing;STEIRA, Kristin Stoermer;NOR;Women;30KM;Bronze
5647;2014;Sochi;Skiing;Cross Country Skiing;KYLLOENEN, Anne;FIN;Women;4X5KM Relay;Silver
5648;2014;Sochi;Skiing;Cross Country Skiing;LAHTEENMAKI, Krista;FIN;Women;4X5KM Relay;Silver
5649;2014;Sochi;Skiing;Cross Country Skiing;NISKANEN, Kerttu;FIN;Women;4X5KM Relay;Silver
5650;2014;Sochi;Skiing;Cross Country Skiing;SAARINEN, Aino-Kaisa;FIN;Women;4X5KM Relay;Silver
5651;2014;Sochi;Skiing;Cross Country Skiing;BOEHLER, Stefanie;GER;Women;4X5KM Relay;Bronze
5652;2014;Sochi;Skiing;Cross Country Skiing;FESSEL, Nicole;GER;Women;4X5KM Relay;Bronze
5653;2014;Sochi;Skiing;Cross Country Skiing;HERRMANN, Denise;GER;Women;4X5KM Relay;Bronze
5654;2014;Sochi;Skiing;Cross Country Skiing;NYSTAD, Claudia;GER;Women;4X5KM Relay;Bronze
5655;2014;Sochi;Skiing;Cross Country Skiing;HAAG, Anna;SWE;Women;4X5KM Relay;Gold
5656;2014;Sochi;Skiing;Cross Country Skiing;INGEMARSDOTTER, Ida;SWE;Women;4X5KM Relay;Gold
5657;2014;Sochi;Skiing;Cross Country Skiing;KALLA, Charlotte;SWE;Women;4X5KM Relay;Gold
5658;2014;Sochi;Skiing;Cross Country Skiing;WIKEN, Emma;SWE;Women;4X5KM Relay;Gold
5659;2014;Sochi;Skiing;Cross Country Skiing;BJOERGEN, Marit;NOR;Women;Combined7.5+7.5;Gold
5660;2014;Sochi;Skiing;Cross Country Skiing;WENG, Heidi;NOR;Women;Combined7.5+7.5;Bronze
5661;2014;Sochi;Skiing;Cross Country Skiing;KALLA, Charlotte;SWE;Women;Combined7.5+7.5;Silver
5662;2014;Sochi;Skiing;Cross Country Skiing;FALLA, Maiken Caspersen;NOR;Women;Sprint 1.5KM;Gold
5663;2014;Sochi;Skiing;Cross Country Skiing;OESTBERG, Ingvild Flugstad;NOR;Women;Sprint 1.5KM;Silver
5664;2014;Sochi;Skiing;Cross Country Skiing;FABJAN, Vesna;SLO;Women;Sprint 1.5KM;Bronze
5665;2014;Sochi;Skiing;Cross Country Skiing;NISKANEN, Kerttu;FIN;Women;Team Sprint;Silver
5666;2014;Sochi;Skiing;Cross Country Skiing;SAARINEN, Aino-Kaisa;FIN;Women;Team Sprint;Silver
5667;2014;Sochi;Skiing;Cross Country Skiing;BJOERGEN, Marit;NOR;Women;Team Sprint;Gold
5668;2014;Sochi;Skiing;Cross Country Skiing;OESTBERG, Ingvild Flugstad;NOR;Women;Team Sprint;Gold
5669;2014;Sochi;Skiing;Cross Country Skiing;INGEMARSDOTTER, Ida;SWE;Women;Team Sprint;Bronze
5670;2014;Sochi;Skiing;Cross Country Skiing;NILSSON, Stina;SWE;Women;Team Sprint;Bronze
5671;2014;Sochi;Skiing;Freestyle Skiing;MORRIS, David;AUS;Men;Aerials;Silver
5672;2014;Sochi;Skiing;Freestyle Skiing;KUSHNIR, Anton;BLR;Men;Aerials;Gold
5673;2014;Sochi;Skiing;Freestyle Skiing;JIA, Zongyang;CHN;Men;Aerials;Bronze
5674;2014;Sochi;Skiing;Freestyle Skiing;BILODEAU, Alexandre;CAN;Men;Moguls;Gold
5675;2014;Sochi;Skiing;Freestyle Skiing;KINGSBURY, Mikael;CAN;Men;Moguls;Silver
5676;2014;Sochi;Skiing;Freestyle Skiing;SMYSHLYAEV, Alexandr;RUS;Men;Moguls;Bronze
5677;2014;Sochi;Skiing;Freestyle Skiing;BOVOLENTA, Arnaud;FRA;Men;Ski Cross;Silver
5678;2014;Sochi;Skiing;Freestyle Skiing;CHAPUIS, Jean Frederic;FRA;Men;Ski Cross;Gold
5679;2014;Sochi;Skiing;Freestyle Skiing;MIDOL, Jonathan;FRA;Men;Ski Cross;Bronze
5680;2014;Sochi;Skiing;Freestyle Skiing;RIDDLE, Mike;CAN;Men;Ski Halfpipe;Silver
5681;2014;Sochi;Skiing;Freestyle Skiing;ROLLAND, Kevin;FRA;Men;Ski Halfpipe;Bronze
5682;2014;Sochi;Skiing;Freestyle Skiing;WISE, David;USA;Men;Ski Halfpipe;Gold
5683;2014;Sochi;Skiing;Freestyle Skiing;CHRISTENSEN, Joss;USA;Men;Ski Slopestyle;Gold
5684;2014;Sochi;Skiing;Freestyle Skiing;GOEPPER, Nicholas;USA;Men;Ski Slopestyle;Bronze
5685;2014;Sochi;Skiing;Freestyle Skiing;KENWORTHY, Gus;USA;Men;Ski Slopestyle;Silver
5686;2014;Sochi;Skiing;Freestyle Skiing;LASSILA, Lydia;AUS;Women;Aerials;Bronze
5687;2014;Sochi;Skiing;Freestyle Skiing;TSUPER, Alla;BLR;Women;Aerials;Gold
5688;2014;Sochi;Skiing;Freestyle Skiing;XU, Mengtao;CHN;Women;Aerials;Silver
5689;2014;Sochi;Skiing;Freestyle Skiing;DUFOUR-LAPOINTE, Chloe;CAN;Women;Moguls;Silver
5690;2014;Sochi;Skiing;Freestyle Skiing;DUFOUR-LAPOINTE, Justine;CAN;Women;Moguls;Gold
5691;2014;Sochi;Skiing;Freestyle Skiing;KEARNEY, Hannah;USA;Women;Moguls;Bronze
5692;2014;Sochi;Skiing;Freestyle Skiing;SERWA, Kelsey;CAN;Women;Ski Cross;Silver
